2018-11-03 19:59:09,"RT @muglikar_: In November or December, I will be going on my bike to see the Statue of Unity 😍
Modi ji will be inaugurating it on 31st Oct…",[]
2018-11-03 19:59:09,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 19:58:42,"RT @TimesNow: After Sardar Patel’s statue, demand for Netaji Subhas Chandra Bose's statue at Delhi’s India Gate grows (Photo: PTI)

READ: h…",[]
2018-11-03 19:58:37,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 19:58:07,"RT @mvmeet: Nehru Memorial area = 55 Acres 
Indira Memorial area = 45 Acres 
Rajiv Memorial area = 15 Acres

115 Acres = 5,56,600 Square Ya…",[]
2018-11-03 19:57:32,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 19:56:50,"RT @muglikar_: Instead of talking about some chiller Aid, that too used elsewhere and not in constructing Statue of Unity, we all should de…",[]
2018-11-03 19:56:47,"RT @SwarajyaMag: After Statue Of Unity, Statue Of Integrity? BJP Plans To Bring Lord Rama At Sarayu River Bank As Deepavali Surprise

https…",[]
2018-11-03 19:55:33,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 19:55:16,"RT @vijayrupanibjp: Built in the vicinity of the Narmada River’s natural beauty, the Tent City near the Statue of Unity, will let tourists…",[]
2018-11-03 19:55:03,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 19:55:01,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 19:55:01,the ugly bit about the tall 'Statue of Unity' is that it was built for the next #election in #india... only!,"['#election', '#india...']"
2018-11-03 19:54:41,RT @timesofindia: Statue of Unity waste to carve Gate of Unity https://t.co/P73Dq146Aq via @TOICitiesNews https://t.co/YSEUh0XEff,[]
2018-11-03 19:53:20,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 19:52:39,"RT @narendramodi: A special day and a special tribute. 

Here is my article, on the landmark contribution of Sardar Patel to our country an…",[]
2018-11-03 19:52:26,"@sagarikaghose I wish instead of spending thousands of crores on Nehru-Gandhi families in Delhi, we should have don… https://t.co/dmFT2bMpPv",[]
2018-11-03 19:52:14,RT @narendramodi: A tribute to the great Sardar Patel!  Dedicating the ‘Statue of Unity’ to the nation. Here’s my speech. https://t.co/OEDj…,[]
2018-11-03 19:52:11,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 19:52:00,Well yeah kinda! https://t.co/EsFfWn6Kc6,[]
2018-11-03 19:51:22,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 19:50:54,"RT @KiranKS: #StatueOfUnity 
It takes less than 20 seconds for world class high speed elevators to reach the chest level of Sardar Patel's…",['#StatueOfUnity']
2018-11-03 19:50:47,"In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in for… https://t.co/kacyL23zf8",['#India']
2018-11-03 19:50:21,"RT @yenkak: Despite all its size, the statue of unity is not the biggest memorial for Patel. 
The more modest statue gazing at somnatha mah…",[]
2018-11-03 19:48:59,"Glimpses of Statue of Unity Laser Show https://t.co/YfMm3OnZyM via @YouTube
Do watch this one @porbotialora",[]
2018-11-03 19:48:17,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 19:47:41,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 19:47:01,I liked a @YouTube video https://t.co/hlQK2TngtF Statue of Unity: The Harsh Reality | Analysis by Dhruv Rathee,[]
2018-11-03 19:47:00,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 19:46:04,@aajtak @SushilModi @anjanaomkashyap Yes he is right..Now GJ have the statue of unity to save up n bihari,[]
2018-11-03 19:45:33,RT @timesofindia: Statue of Unity waste to carve Gate of Unity https://t.co/P73Dq146Aq via @TOICitiesNews https://t.co/YSEUh0XEff,[]
2018-11-03 19:44:50,"RT @mvmeet: Nehru Memorial area = 55 Acres 
Indira Memorial area = 45 Acres 
Rajiv Memorial area = 15 Acres

115 Acres = 5,56,600 Square Ya…",[]
2018-11-03 19:44:02,"LOL we built the statue of the man who united us, with money from the nation which devided us.
#unity… https://t.co/w9bqtaGg7y",[]
2018-11-03 19:43:22,RT @timesofindia: Statue of Unity waste to carve Gate of Unity https://t.co/P73Dq146Aq via @TOICitiesNews https://t.co/YSEUh0XEff,[]
2018-11-03 19:42:50,"RT @vijayrupanibjp: Along with Uttar Pradesh Chief Minister Shri @myogiadityanath Ji at Statue Of Unity.

#StatueOfUnity https://t.co/mAaca…",[]
2018-11-03 19:42:36,"There’s a lot that promises to keep the tourist interested at the site. 

https://t.co/mfFjxZ2I8C",[]
2018-11-03 19:42:33,"RT @Neer2977_Ind: Uttar Pradesh Chief Minister Yogi Adityanath plans to build a 'Statue of Lord Rama' like statue of Unity in Ayodhya, as p…",[]
2018-11-03 19:41:37,"RT @IronyOfIndia_: No, the article doesn't state that the Statue of Unity was built from UK's aide, they argue why should they aide India w…",[]
2018-11-03 19:40:55,"RT @muglikar_: Instead of talking about some chiller Aid, that too used elsewhere and not in constructing Statue of Unity, we all should de…",[]
2018-11-03 19:40:21,"RT @vijayrupanibjp: Along with Uttar Pradesh Chief Minister Shri @myogiadityanath Ji at Statue Of Unity.

#StatueOfUnity https://t.co/mAaca…",[]
2018-11-03 19:40:07,‘To take £1.1billion in aid from us and then at the same time spend £330million on a statue is a total nonsense and… https://t.co/vtyCTr9efx,[]
2018-11-03 19:39:55,"RT @IronyOfIndia_: No, the article doesn't state that the Statue of Unity was built from UK's aide, they argue why should they aide India w…",[]
